"AGE16.25","AGE26.39","AGE40.64","AGE65.","GENDERmale","RACEminority","DRIVING_EXPERIENCE10.19y","DRIVING_EXPERIENCE20.29y","DRIVING_EXPERIENCE30y.","EDUCATIONnone","EDUCATIONuniversity","INCOMEpoverty","INCOMEupper.class","INCOMEworking.class","CREDIT_SCORE","VEHICLE_OWNERSHIP1","VEHICLE_YEARbefore.2015","MARRIED1","CHILDREN1","POSTAL_CODE21217","POSTAL_CODE32765","POSTAL_CODE92101","ANNUAL_MILEAGE","VEHICLE_TYPEsports.car","SPEEDING_VIOLATIONS","DUIS","PAST_ACCIDENTS","OUTCOME1"
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.509645485311473,0,1,0,0,0,0,0,0.55,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.408851714576313,1,1,1,0,0,0,0,0.65,1,0,0,0,1
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.462533477413989,0,1,0,0,0,0,0,0.55,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.545808238826182,1,1,0,0,0,1,0,0.7,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.638333326134253,1,0,1,1,0,0,0,0.4,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.378178859269474,0,1,0,1,0,0,1,0.55,0,0.0909090909090909,0,0,1
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.299509465946839,0,1,1,1,0,1,0,0.2,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.505572395366832,1,1,0,0,0,0,0,0.7,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.438926179187508,1,0,0,0,0,1,0,0.5,0,0,0,0,0
0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.617440827336992,1,0,1,1,0,0,0,0.35,0,0.136363636363636,0,0.0666666666666667,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.184482013004609,1,1,0,0,0,0,0,0.75,0,0,0,0,1
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.374290485947395,0,1,0,1,0,0,0,0.45,0,0.0909090909090909,0.166666666666667,0.266666666666667,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.313300401453984,1,1,0,0,0,0,1,0.8,0,0,0,0,0
0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.572968107859415,1,0,1,1,0,1,0,0.2,0,0.136363636363636,0,0.0666666666666667,0
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.46823031311357,0,1,0,1,0,1,0,0.35,0,0.0909090909090909,0,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.412944611602592,1,1,1,0,0,0,0,0.5,0,0.0454545454545455,0,0.133333333333333,1
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.617915503167192,1,1,1,1,0,0,0,0.4,0,0.136363636363636,0,0.133333333333333,0
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.352334918321679,0,1,1,1,0,0,0,0.45,0,0,0.166666666666667,0.133333333333333,1
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.502422763475276,0,1,0,1,0,0,0,0.55,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.55607087551765,0,1,1,1,0,0,0,0.4,0,0.181818181818182,0.333333333333333,0.333333333333333,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.507723807224256,1,1,0,1,0,0,0,0.55,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.641797587352657,0,1,0,0,0,0,0,0.75,0,0.0454545454545455,0,0.0666666666666667,1
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.331624293687151,0,1,0,1,0,0,0,0.55,0,0,0.166666666666667,0,0
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.564638748992277,1,1,1,1,0,0,0,0.45,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.728086115449459,1,0,1,1,0,1,0,0.3,0,0,0,0,1
0,0,1,0,1,1,0,0,0,0,1,0,0,0,0.518428452416835,1,1,1,1,0,0,1,0.4,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.566807630269814,1,1,0,1,0,0,0,0.5,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.522378929847273,1,0,0,1,0,0,1,0.35,0,0,0,0.0666666666666667,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.54175170770665,0,1,1,0,0,0,0,0.5,0,0,0,0.0666666666666667,1
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.611495125549624,1,1,1,0,0,0,0,0.55,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.600877595534316,0,1,0,0,0,0,0,0.65,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.514495130426979,1,1,1,1,0,1,0,0.45,0,0.0454545454545455,0,0.133333333333333,0
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.51677214766106,1,1,1,1,0,0,1,0.4,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.251664524083703,0,1,1,1,0,0,0,0.45,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.351132419609724,1,0,0,0,0,1,0,0.55,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.711313736724105,1,0,0,0,0,0,0,0.65,0,0.181818181818182,0.166666666666667,0.0666666666666667,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.50401664505153,1,1,1,1,0,0,0,0.25,0,0,0,0,1
0,0,0,1,1,0,1,0,0,0,1,0,1,0,0.505742448935679,1,0,1,1,0,1,0,0.3,0,0.136363636363636,0,0.133333333333333,0
0,0,0,1,1,0,0,1,0,0,1,0,1,0,0.551533839764497,1,1,1,1,0,0,0,0.45,0,0.136363636363636,0.166666666666667,0.333333333333333,0
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.502948738509899,0,1,1,1,0,0,0,0.45,0,0,0,0.266666666666667,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.505391345960799,0,0,1,1,0,1,0,0.35,0,0.318181818181818,0.5,0,0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.426066483323374,0,0,0,1,0,0,0,0.6,0,0,0,0,1
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.772646404177733,1,1,1,1,0,1,0,0.3,0,0,0,0.133333333333333,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.529149569596872,1,1,1,1,0,0,0,0.5,0,0.136363636363636,0,0,0
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.367658137695441,1,1,0,1,0,0,0,0.55,0,0,0,0,0
0,0,1,0,0,1,1,0,0,0,1,0,1,0,0.703733441046614,1,1,0,1,0,0,1,0.4,0,0.0454545454545455,0.166666666666667,0,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.75809030135511,1,1,1,1,0,0,0,0.3,0,0,0,0.266666666666667,0
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.61667393535002,1,0,1,0,0,1,0,0.6,0,0.272727272727273,0.5,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.383789257668492,0,1,0,1,0,1,0,0.35,0,0.136363636363636,0.166666666666667,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.384609534523265,1,1,0,0,0,0,0,0.6,1,0.0454545454545455,0,0.0666666666666667,1
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.717086357337568,1,0,1,1,0,1,0,0.25,0,0.545454545454545,0,0.333333333333333,0
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.622568289159126,1,0,1,1,0,1,0,0.3,0,0.136363636363636,0,0.2,0
0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.548710559198467,1,1,0,0,0,0,0,0.6,0,0.0454545454545455,0,0.2,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.540869041342426,0,1,1,1,0,0,0,0.5,1,0,0,0,1
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.662556571510157,1,1,1,0,0,0,0,0.5,0,0.0909090909090909,0.5,0.266666666666667,0
0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.23421435318383,1,1,0,0,0,0,0,0.5,0,0,0,0,0
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.374905380314492,1,1,1,0,0,0,0,0.35,0,0.0909090909090909,0,0.0666666666666667,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.36121971410454,0,1,1,1,0,0,0,0.6,0,0,0,0,1
0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.626676876923378,1,0,0,1,0,0,0,0.45,0,0.136363636363636,0,0.4,0
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.696197250709613,1,1,1,1,0,0,0,0.55,0,0,0,0.0666666666666667,0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.422630389254284,0,1,0,0,0,1,0,0.3,0,0,0,0,1
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.441186381693696,1,0,1,0,0,0,0,0.5,0,0.0454545454545455,0.166666666666667,0,0
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.207843869659891,1,1,0,1,0,1,0,0.55,0,0.0454545454545455,0.5,0,0
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.330045209059236,1,1,0,1,0,0,0,0.55,0,0,0,0.0666666666666667,1
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.699680815192498,0,1,1,1,0,1,0,0.55,0,0.0909090909090909,0,0.133333333333333,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.826365610372578,1,1,0,1,0,0,0,0.4,0,0.0909090909090909,0,0.2,0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.181493437041554,1,1,0,1,0,0,0,0.5,0,0,0,0,0
0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.636374026797485,1,1,0,0,0,0,0,0.5,0,0.136363636363636,0,0.0666666666666667,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.363067760481371,1,1,0,0,0,0,0,0.6,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.708736346884127,1,1,1,1,0,1,0,0.35,0,0.363636363636364,0,0.0666666666666667,1
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.529929608023443,1,1,1,1,0,0,0,0.4,0,0,0,0,0
0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.350687585249598,1,0,1,1,0,1,0,0.2,0,0.136363636363636,0.166666666666667,0.0666666666666667,0
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.157828373522505,1,1,0,0,0,0,0,0.65,0,0,0,0,1
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.576647098854277,1,0,0,1,0,0,0,0.55,0,0.0454545454545455,0,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.288773948238559,0,1,0,1,0,0,0,0.7,0,0,0.166666666666667,0.133333333333333,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.561366278339331,1,1,1,1,0,0,0,0.6,1,0.136363636363636,0.166666666666667,0,0
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.658088774342607,1,1,1,1,0,0,0,0.55,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.526088267573273,1,1,1,1,0,1,0,0.25,0,0.181818181818182,0.333333333333333,0.0666666666666667,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.592631255563272,1,1,0,1,0,0,0,0.4,0,0.0909090909090909,0.166666666666667,0.4,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.440915549096776,0,1,0,1,0,0,0,0.45,0,0.0454545454545455,0,0.2,1
0,1,0,0,1,1,1,0,0,1,0,0,0,0,0.496802803950879,1,0,0,1,0,0,0,0.55,0,0.0454545454545455,0.166666666666667,0.133333333333333,0
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.659482291622872,1,0,1,1,0,0,0,0.25,0,0.0909090909090909,0,0.266666666666667,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.511522687041032,1,0,1,1,0,0,0,0.6,0,0.136363636363636,0.166666666666667,0.133333333333333,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.165663694836906,1,1,0,0,0,0,0,0.6,0,0,0,0,1
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.368789526192169,0,1,0,1,0,0,0,0.25,0,0.181818181818182,0,0.133333333333333,0
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.508236551321859,1,0,1,0,0,1,0,0.35,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.195907200481682,0,1,1,0,0,0,1,0.45,0,0,0,0,1
0,0,1,0,1,0,1,0,0,1,0,0,0,1,0.464822773251318,1,1,0,1,0,1,0,0.65,0,0.0454545454545455,0,0.0666666666666667,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.470501464703198,1,1,0,1,0,0,0,0.5,0,0,0,0,0
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.447687987238758,1,0,1,1,0,0,0,0.4,0,0.136363636363636,0.166666666666667,0.2,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.642001376825132,1,1,0,1,0,1,0,0.55,0,0.0909090909090909,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.649660250695747,1,1,0,0,0,0,0,0.4,0,0,0,0,1
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.539479094120522,1,1,1,1,0,1,0,0.25,0,0.5,0,0.133333333333333,0
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.400634549355429,1,1,0,1,0,1,0,0.5,0,0.136363636363636,0,0,0
0,1,0,0,1,1,1,0,0,0,0,0,0,1,0.369199268072318,0,1,1,0,0,0,0,0.4,0,0.0454545454545455,0,0.133333333333333,0
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.70674216228202,1,0,1,1,0,1,0,0.25,0,0.181818181818182,0,0.0666666666666667,0
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.784932306248327,1,0,1,1,0,0,0,0.6,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.660917475751639,1,1,0,0,0,1,0,0.4,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.616087732817094,1,1,0,1,0,0,0,0.4,0,0,0,0.133333333333333,0
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.536608852673591,1,1,1,1,0,0,0,0.55,0,0.0454545454545455,0,0.266666666666667,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.753082169494807,1,1,0,1,0,0,0,0.65,0,0.136363636363636,0,0.2,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.606926323805193,1,0,1,1,0,0,0,0.35,0,0,0,0,0
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.446383480247326,1,1,0,1,0,0,0,0.55,0,0.0454545454545455,0,0.133333333333333,0
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.675708270056352,1,1,1,1,0,0,0,0.35,0,0,0,0,0
1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.395712971657782,0,1,0,0,0,0,0,0.6,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.658759864836055,1,1,1,1,0,0,0,0.35,0,0.0909090909090909,0.166666666666667,0,0
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.477791562534711,1,1,0,1,0,1,0,0.5,0,0.136363636363636,0.166666666666667,0,0
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.493022732304332,1,0,1,1,0,1,0,0.4,0,0.181818181818182,0,0.0666666666666667,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.39265986476735,1,1,1,1,0,0,0,0.35,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.441312250771239,0,1,0,1,0,0,0,0.5,0,0.136363636363636,0,0.2,1
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.415419485681731,1,1,1,1,0,1,0,0.45,0,0,0,0,0
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.411799162773818,1,0,0,1,0,0,0,0.3,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.625017706935719,1,0,0,0,0,0,0,0.65,0,0.0909090909090909,0.166666666666667,0,0
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.678104371041408,1,0,1,1,0,0,0,0.45,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.457131056711367,0,1,1,1,0,1,0,0.4,0,0.0909090909090909,0,0,0
0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.596229085073334,1,0,1,1,0,0,0,0.5,0,0.136363636363636,0,0.0666666666666667,0
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.576083314809891,1,0,0,1,0,0,0,0.65,1,0,0,0.0666666666666667,0
0,1,0,0,0,1,1,0,0,1,0,0,0,1,0.580279346857766,0,1,0,0,0,0,0,0.65,0,0.0454545454545455,0,0,1
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.558413665247831,0,0,1,1,0,1,0,0.3,0,0.136363636363636,0,0,0
1,0,0,0,1,1,0,0,0,1,0,1,0,0,0.222210251610392,0,1,0,1,0,1,0,0.4,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.297879114997476,0,1,0,1,0,0,0,0.6,0,0.0909090909090909,0.166666666666667,0.0666666666666667,0
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.494947581567136,1,0,0,1,0,1,0,0.25,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.662192521195263,1,0,1,1,0,0,0,0.35,0,0.0909090909090909,0,0.0666666666666667,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.565783420992077,1,1,1,1,0,1,0,0.25,0,0.0454545454545455,0.333333333333333,0.4,0
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.654219173895138,1,0,0,1,0,0,0,0.3,0,0,0.166666666666667,0.0666666666666667,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.73396808011347,1,0,1,1,0,0,0,0.65,0,0.0454545454545455,0.166666666666667,0.0666666666666667,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.55798152609586,0,1,0,0,0,0,1,0.7,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.517071424161258,0,1,0,1,0,0,0,0.65,0,0,0,0,1
0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.476400724351784,1,1,1,1,0,0,0,0.6,0,0.181818181818182,0.333333333333333,0,0
1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.516384597680841,1,0,0,0,0,0,0,0.45,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.66144083135144,1,0,1,1,0,1,0,0.35,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.641485392337718,1,1,1,1,0,1,0,0.5,0,0,0,0.0666666666666667,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466652225591899,1,1,1,0,0,0,0,0.55,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.455398759856222,1,1,1,1,0,1,0,0.25,0,0.136363636363636,0,0,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.689689617740515,1,0,0,1,0,0,0,0.45,0,0.0909090909090909,0.166666666666667,0.4,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.338254560168284,0,1,0,0,0,1,0,0.6,0,0.0909090909090909,0,0.0666666666666667,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.539860575756773,0,1,0,1,0,0,0,0.4,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.319293046984423,1,1,0,0,0,0,0,0.85,0,0,0,0,0
0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.303493154245573,1,1,0,0,0,1,0,0.7,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.216987384080573,0,1,1,0,0,0,0,0.6,0,0,0,0,1
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.375671641436528,0,1,0,1,0,0,0,0.45,0,0,0,0.0666666666666667,0
0,0,0,1,1,0,0,1,0,0,1,0,1,0,0.605991222202432,1,0,0,1,0,1,0,0.45,0,0.363636363636364,0.5,0,0
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.270347067044213,0,1,1,1,0,0,0,0.25,0,0,0,0,1
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.58319796567129,1,0,1,1,0,0,0,0.45,0,0.454545454545455,0,0.0666666666666667,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.757209065681043,1,0,1,1,0,0,0,0.4,0,0.318181818181818,0,0.2,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.741227327178249,0,1,0,0,0,1,0,0.7,0,0,0,0,0
0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.394462614558182,1,1,0,0,0,0,0,0.65,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.487757889166791,0,0,0,0,0,0,0,0.6,0,0,0,0.0666666666666667,0
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.609076197204819,1,1,0,1,0,1,0,0.4,0,0.136363636363636,0.166666666666667,0.0666666666666667,0
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0.509406819727378,1,1,1,0,0,0,0,0.5,0,0.0454545454545455,0,0.133333333333333,0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.56818013113119,1,0,1,1,0,0,0,0.4,0,0,0,0,1
0,0,1,0,1,0,0,1,0,1,0,0,1,0,0.574324180508765,1,0,0,1,0,0,0,0.7,0,0.0454545454545455,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.46718864060545,0,1,0,0,0,0,1,0.7,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.35914598223461,1,1,0,0,0,0,0,0.6,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.469535314129222,0,0,1,1,0,1,0,0.4,0,0.136363636363636,0,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.486478797691251,0,0,0,0,0,0,0,0.7,0,0,0,0,1
0,0,0,1,1,0,1,0,0,1,0,0,1,0,0.67224412283557,1,0,1,1,0,0,0,0.5,0,0.0909090909090909,0,0,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.31521776852224,1,1,1,1,0,0,0,0.45,0,0.0454545454545455,0,0.133333333333333,0
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.447114188279725,1,1,1,1,0,0,0,0.4,0,0.181818181818182,0.166666666666667,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.391129040538079,1,1,1,0,0,0,0,0.4,0,0.0454545454545455,0,0.0666666666666667,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.541504791283145,0,1,1,1,0,0,0,0.35,0,0.0909090909090909,0,0,0
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.258618258983289,0,1,0,1,0,0,0,0.7,0,0.0454545454545455,0,0.0666666666666667,0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.245066747267047,0,1,0,0,0,1,0,0.55,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.467349903498857,0,1,0,1,0,0,0,0.55,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.652118216015446,1,1,0,1,0,0,0,0.6,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.433375347327576,0,1,0,0,0,0,0,0.7,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.449837833879319,1,1,1,1,0,0,0,0.5,0,0,0.333333333333333,0.0666666666666667,0
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.520110222993429,1,0,1,1,0,0,0,0.5,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.571606915327403,0,1,0,0,0,0,0,0.65,0,0.136363636363636,0.166666666666667,0.133333333333333,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.458761390670677,0,1,1,1,0,1,0,0.2,1,0.409090909090909,0,0.0666666666666667,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.811391269680144,1,1,1,1,0,0,0,0.25,0,0.363636363636364,0,0.333333333333333,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.486149172956136,1,1,0,1,0,0,0,0.6,0,0.0909090909090909,0,0.0666666666666667,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.222515116422541,0,1,0,1,0,0,0,0.4,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.60354713917098,1,0,1,1,0,0,1,0.45,0,0.0909090909090909,0,0.0666666666666667,0
0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.488393191356767,1,0,0,1,0,0,0,0.45,0,0.0909090909090909,0,0.133333333333333,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.388203098702365,1,0,0,0,0,0,0,0.7,0,0.0909090909090909,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.34258837084581,1,0,0,1,0,0,0,0.6,0,0,0,0,0
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.244544267963212,0,1,0,1,0,0,0,0.55,1,0,0,0,1
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.412935282372447,0,1,1,1,0,0,0,0.25,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.737716762123853,1,0,1,1,0,0,0,0.5,0,0.227272727272727,0,0.133333333333333,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.553825443634119,1,1,1,1,0,1,0,0.3,0,0,0,0,1
0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.559566562880557,1,1,1,1,0,0,0,0.3,0,0.136363636363636,0.166666666666667,0.2,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.403031104637951,1,0,0,1,0,0,0,0.45,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.313009072183858,0,1,0,0,0,0,0,0.75,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.661784698103223,0,0,1,0,0,0,0,0.6,0,0.0909090909090909,0.166666666666667,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.573322757858959,1,1,1,1,0,1,0,0.35,0,0.181818181818182,0,0,0
0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.67113282419898,1,0,1,0,0,1,0,0.5,0,0,0,0,0
0,0,0,1,1,0,1,0,0,0,1,0,1,0,0.574829032525285,1,0,1,1,0,0,1,0.45,0,0,0,0,0
0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.537705377766939,1,0,1,1,0,0,0,0.35,0,0.0909090909090909,0,0.0666666666666667,0
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.527752977356453,1,1,1,0,0,0,0,0.35,0,0.0909090909090909,0,0.0666666666666667,0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.28317658336857,0,1,0,0,0,1,0,0.6,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.51879914387874,1,1,1,1,0,0,1,0.35,0,0,0,0,1
0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.736076761525228,0,1,1,1,0,0,0,0.5,0,0.0454545454545455,0,0,0
